Best Western Plus Columbia River Inn,best-western-plus-columbia-river-inn,OR,Cascade Locks
Best Western Town House Lodge,best-western-town-house-lodge,CA,Modesto
Aloft Dallas Downtown,aloft-dallas-downtown,TX,Dallas
Hojo Ocean City Oceanfront,hojo-ocean-city-oceanfront,MD,Ocean City
Omni Severin Hotel,omni-severin-hotel,IN,Indianapolis
Days Inn Luray Shenandoah,days-inn-luray-shenandoah,VA,Luray
Comfort Suites At Sabino Canyon,comfort-suites-at-sabino-canyon,AZ,Tucson
Baymont Houston,baymont-houston,TX,Houston
Graduate Charlottesville,graduate-charlottesville,VA,Charlottesville
Airlie Hotel,airlie-hotel,VA,Warrenton
Comfort Inn And Suites Lordsburg I 10,comfort-inn-and-suites-lordsburg-i-10,NM,Lordsburg
Quality Inn And Suites Conference Center,quality-inn-and-suites-conference-center,KS,Salina
Quality Inn Cadiz,quality-inn-cadiz,KY,Cadiz
Extended Stay America Suites Kansas City Overland Park Nall Ave.,extended-stay-america-suites-kansas-city-overland-park-nall-ave-,KS,Overland Park
Hampton Inn & Suites Roanoke Airport,hampton-inn-suites-roanoke-airport,VA,Roanoke
Hampton Inn Bridgeville,hampton-inn-bridgeville,PA,Bridgeville
Ambassador Hotel,ambassador-hotel,WI,Milwaukee
Hotel Castle Rock C,hotel-castle-rock-c,CO,Castle Rock
Hyatt House Branchburg,hyatt-house-branchburg,NJ,Branchburg
Westin La Paloma Resort And Spa,westin-la-paloma-resort-and-spa,AZ,Tucson
Cambria Hotel Plano Frisco,cambria-hotel-plano-frisco,TX,Plano
Days Inn And Suites Cuba,days-inn-and-suites-cuba,MO,Cuba
Hyatt Place Phoenix North,hyatt-place-phoenix-north,AZ,Phoenix
Hilton Irvine Orange County Airport,hilton-irvine-orange-county-airport,CA,Irvine
Quality Inn And Suites Harrington,quality-inn-and-suites-harrington,DE,Harrington
Rodeway Inn And Suites Big Water Antelope Canyon,rodeway-inn-and-suites-big-water-antelope-canyon,UT,Big Water
Hampton Inn Clarion Pa,hampton-inn-clarion-pa,PA,Clarion
Residence Inn Secaucus Meadowlands,residence-inn-secaucus-meadowlands,NJ,Secaucus
Extended Stay America Suites Chesapeake Greenbrier Circle,extended-stay-america-suites-chesapeake-greenbrier-circle,VA,Chesapeake
Homewood Suites Pittsburgh Airport,homewood-suites-pittsburgh-airport,PA,Coraopolis
Hilton Dallas plano Granite Park,hilton-dallas-plano-granite-park,TX,Plano
Best Western Hampton Coliseum Inn,best-western-hampton-coliseum-inn,VA,Hampton
Residence Inn Los Angeles Redondo Beach,residence-inn-los-angeles-redondo-beach,CA,Redondo Beach
Quality Inn Madison West Near University Area,quality-inn-madison-west-near-university-area,GA,Madison
Days Inn Kingdom City,days-inn-kingdom-city,MO,Kingdom City
Residence Inn Columbus Polaris,residence-inn-columbus-polaris,OH,Columbus
Courtyard Los Angeles L.a. Live,courtyard-los-angeles-l-a-live,CA,Los Angeles
Super 8 Wichita Airport,super-8-wichita-airport,KS,Wichita
Baymont Sarasota,baymont-sarasota,FL,Sarasota
Towneplace Suites Oxford,towneplace-suites-oxford,MS,Oxford
La Quinta Inn Ste Sioux Falls,la-quinta-inn-ste-sioux-falls,SD,Sioux Falls
Best Western Plus Pratt,best-western-plus-pratt,KS,Pratt
Rodeway Inn Spartanburg,rodeway-inn-spartanburg,SC,Spartanburg
Extended Stay America Suites Sacramento Arden Way,extended-stay-america-suites-sacramento-arden-way,CA,Sacramento
La Quinta Inn Ste Corsicana,la-quinta-inn-ste-corsicana,TX,Corsicana
Extended Stay America Suites Charlotte Northlake,extended-stay-america-suites-charlotte-northlake,NC,Charlotte
Motel 6 Alleentown,motel-6-alleentown,PA,Allentown
Quality Inn Bainbridge,quality-inn-bainbridge,WA,Bainbridge Island
Homewood Suites By Hilton Midland,homewood-suites-by-hilton-midland,TX,Midland
Quality Inn Rawlins I 80,quality-inn-rawlins-i-80,WY,Rawlins
Baymont Inn And Suites Manning,baymont-inn-and-suites-manning,SC,Manning
Cimarron Inn And Suites,cimarron-inn-and-suites,OR,Klamath Falls
Comfort Suites Redding Shasta Lake,comfort-suites-redding-shasta-lake,CA,Redding
Motel 6 Nashville Goodlettesville,motel-6-nashville-goodlettesville,TN,Goodlettsville
Sonesta Simply Las Vegas,sonesta-simply-las-vegas,NV,Las Vegas
Mainstay Suites Greensboro,mainstay-suites-greensboro,NC,Greensboro
Econo Lodge Willowbrook,econo-lodge-willowbrook,IL,Willowbrook
Microtel Inn Suites Carrollton,microtel-inn-suites-carrollton,OH,Carrollton
Ramada Ely,ramada-ely,NV,Ely
The Verb Hotel,the-verb-hotel,MA,Boston
Candlewood Suites Houston Pasadena,candlewood-suites-houston-pasadena,TX,Pasadena
Sonesta Simply Arlington,sonesta-simply-arlington,TX,Arlington
Hampton Inn Minneapolis st. Paul woodbury,hampton-inn-minneapolis-st-paul-woodbury,MN,Woodbury
Home2 Suites By Hilton San Antonio Airport,home2-suites-by-hilton-san-antonio-airport,TX,San Antonio
Best Western George West Executive Inn,best-western-george-west-executive-inn,TX,George West
Comfort Suites Ocean City,comfort-suites-ocean-city,MD,Ocean City
The Westin Jekyll Island,the-westin-jekyll-island,GA,Jekyll Island
Ramada Bettendorf,ramada-bettendorf,IA,Bettendorf
Bellevue Club Hotel,bellevue-club-hotel,WA,Bellevue
Doubletree By Hilton Springfield,doubletree-by-hilton-springfield,MO,Springfield
Red Roof Inn Forrest City,red-roof-inn-forrest-city,AR,Forrest City
The Gates Key West,the-gates-key-west,FL,Key West
Hampton Inn Chesapeake,hampton-inn-chesapeake,VA,Chesapeake
Motel 6 Missoula Mt Travel Pla,motel-6-missoula-mt-travel-pla,MT,Missoula
Motel 6 Sacramento Old Sacramento North,motel-6-sacramento-old-sacramento-north,CA,Sacramento
Baymont Harlan,baymont-harlan,IA,Harlan
Aloft Manhattan Downtown Financial District,aloft-manhattan-downtown-financial-district,NY,New York
Mainstay Suites Raleigh cary,mainstay-suites-raleigh-cary,NC,Raleigh
Doubletree Suites By Hilton Nashville Airport,doubletree-suites-by-hilton-nashville-airport,TN,Nashville
Doubletree Suites By Hilton Cincinnati Blue Ash,doubletree-suites-by-hilton-cincinnati-blue-ash,OH,Sharonville
Sonesta Select Brookfield,sonesta-select-brookfield,WI,Brookfield
Candlewood Suites Richmond S,candlewood-suites-richmond-s,VA,Richmond
Motel 6 Cordele Ga,motel-6-cordele-ga,GA,Cordele
Candlewood Suites Clarksville,candlewood-suites-clarksville,TN,Clarksville
Quality Inn South,quality-inn-south,IN,Indianapolis
Ramada Bismarck,ramada-bismarck,ND,Bismarck
Hyatt Place Denver Tech Center,hyatt-place-denver-tech-center,CO,Englewood
Comfort Inn And Suites Mountain Iron And Virginia,comfort-inn-and-suites-mountain-iron-and-virginia,MN,Mountain Iron
Hampton Ste Clayton St Louis,hampton-ste-clayton-st-louis,MO,Clayton
Quality Inn And Suites Okanogan Omak,quality-inn-and-suites-okanogan-omak,WA,Okanogan
Extended Stay America Suites Los Angeles Torrance Blvd.,extended-stay-america-suites-los-angeles-torrance-blvd-,CA,Torrance
Towneplace Suites Billings,towneplace-suites-billings,MT,Billings
Sonesta Simply Pittsburgh Airp,sonesta-simply-pittsburgh-airp,PA,Pittsburgh
Extended Stay America Suites Pittsburgh Carnegie,extended-stay-america-suites-pittsburgh-carnegie,PA,Carnegie
The Bellevue Hotel,the-bellevue-hotel,PA,Philadelphia
Wingate Chandler,wingate-chandler,AZ,Chandler
Best Western Plus Mentor Cleveland Northeast,best-western-plus-mentor-cleveland-northeast,OH,Mentor
Crowne Plaza Phoenix Chandler Golf Resort,crowne-plaza-phoenix-chandler-golf-resort,AZ,Chandler
Holiday Inn Exp Glenwood Sprgs,holiday-inn-exp-glenwood-sprgs,CO,Glenwood Springs
Extended Stay America Suites Portland Tigard,extended-stay-america-suites-portland-tigard,OR,Tigard
Hotel Zoe Fishermans Wharf,hotel-zoe-fishermans-wharf,CA,San Francisco
Loews Vanderbilt Hotel,loews-vanderbilt-hotel,TN,Nashville
Days Inn Southington,days-inn-southington,CT,Southington
Comfort Suites Wisconsin Dells Area,comfort-suites-wisconsin-dells-area,WI,Portage
Surestay Plus Hotel By Best Western Susanville,surestay-plus-hotel-by-best-western-susanville,CA,Susanville
Motel 6 Washington Dc Southwest Springfield,motel-6-washington-dc-southwest-springfield,VA,Springfield
Baymont Midland,baymont-midland,WI,Janesville
Drury Inn Ste Memphis Southaven,drury-inn-ste-memphis-southaven,MS,Horn Lake
Hyatt Regency Suites Atlanta Northwest,hyatt-regency-suites-atlanta-northwest,GA,Marietta
Days Inn And Suites Hutchinson,days-inn-and-suites-hutchinson,KS,Hutchinson
Best Western Turquoise Inn & Suites,best-western-turquoise-inn-suites,CO,Cortez
Holiday Inn Express Cloverdale (greencastle),holiday-inn-express-cloverdale-greencastle-,IN,Cloverdale
Holiday Inn Hotel And Suites Charleston West,holiday-inn-hotel-and-suites-charleston-west,WV,Charleston
Rodeway Inn Urbana Champaign University Area,rodeway-inn-urbana-champaign-university-area,IL,Urbana
Sheraton San Jose Hotel,sheraton-san-jose-hotel,CA,Milpitas
Towneplace Suites Florence,towneplace-suites-florence,SC,Florence
Best Western Premier Alton st. Louis Area Hotel,best-western-premier-alton-st-louis-area-hotel,IL,Alton
Super 8 By Wyndham Lewiston,super-8-by-wyndham-lewiston,ID,Lewiston
Super 8 Mitchell Sd,super-8-mitchell-sd,SD,Mitchell
Comfort Suites Fairview Heights,comfort-suites-fairview-heights,IL,Fairview Heights
Holiday Inn Great Falls convention Center,holiday-inn-great-falls-convention-center,MT,Great Falls
Comfort Inn West Valley Salt Lake City South,comfort-inn-west-valley-salt-lake-city-south,UT,West Valley City
Drury Inn Ste Houston Sugarland,drury-inn-ste-houston-sugarland,TX,Sugar Land
Salishan Coastal Lodge,salishan-coastal-lodge,OR,Gleneden Beach
Best Western Plus Wausau rothschild Hotel,best-western-plus-wausau-rothschild-hotel,WI,Rothschild
Comfort Inn And Suites Dayville,comfort-inn-and-suites-dayville,CT,Dayville
The Draftsman Charlottesville University Autograph Collection Hotel,the-draftsman-charlottesville-university-autograph-collection-hotel,VA,VA
Hyatt Place Denver Downtown,hyatt-place-denver-downtown,CO,Denver
Travelodge Bakersfield,travelodge-bakersfield,CA,Bakersfield
Towneplace Suites Anchorage Midtown,towneplace-suites-anchorage-midtown,AK,Anchorage
Super 8 Altoona,super-8-altoona,PA,Altoona
Le Meridien Columbus The Joseph,le-meridien-columbus-the-joseph,OH,Columbus
Towneplace Suites Detroit Auburn Hills,towneplace-suites-detroit-auburn-hills,MI,Auburn Hills
Hyatt Place Dc White House,hyatt-place-dc-white-house,DC,Washington
Studio 6 Dallas Plano Medical Center,studio-6-dallas-plano-medical-center,TX,Plano
Loews Chicago Hotel,loews-chicago-hotel,IL,Chicago
Red Mountain Resort & Spa,red-mountain-resort-spa,UT,Ivins
Saguaro Palm Springs,saguaro-palm-springs,CA,Palm Springs
Best Western Pearl City Inn,best-western-pearl-city-inn,IA,Muscatine
Hampton Inn And Suites Orange Beach gulf Coast,hampton-inn-and-suites-orange-beach-gulf-coast,AL,Orange Beach
Red Roof Inn Warrenton,red-roof-inn-warrenton,VA,Warrenton
Days Inn And Suites Gresham,days-inn-and-suites-gresham,OR,Gresham
Baymont Bay City,baymont-bay-city,MI,Bay City
Hyatt Place Boulder Pearl Street,hyatt-place-boulder-pearl-street,CO,Boulder
La Quinta Karnes City,la-quinta-karnes-city,TX,Karnes City
The King And Prince Beach And Golf Resort,the-king-and-prince-beach-and-golf-resort,GA,St. Simons Island
Cobblestone Inn Big Lake,cobblestone-inn-big-lake,TX,Big Lake
Wingate Indianapolis Airport,wingate-indianapolis-airport,IN,Indianapolis
Palm Garden Hotel,palm-garden-hotel,CA,Thousand Oaks
Comfort Suites Glendale State Farm Stadium Area,comfort-suites-glendale-state-farm-stadium-area,AZ,Glendale
Quality Inn Gresham,quality-inn-gresham,OR,Gresham
Residence Inn Rocky Mount,residence-inn-rocky-mount,NC,Rocky Mount
Extended Stay America Suites Denver Aurora South,extended-stay-america-suites-denver-aurora-south,CO,Aurora
Motel 6 Modesto,motel-6-modesto,CA,Modesto
My Place Hotel co Springs,my-place-hotel-co-springs,CO,Colorado Springs
Bella Oasis Hotel,bella-oasis-hotel,FL,Homosassa
Hilton Garden Inn Tulsa South,hilton-garden-inn-tulsa-south,OK,Tulsa
Drury Inn And Suites Champaign,drury-inn-and-suites-champaign,IL,Champaign
Kimpton Alton Hotel,kimpton-alton-hotel,CA,San Francisco
Hawthorn Suites Midwest City,hawthorn-suites-midwest-city,OK,Midwest City
Towneplace Suites Joliet South,towneplace-suites-joliet-south,IL,Joliet
Holiday Inn Express Berea,holiday-inn-express-berea,KY,Berea
Chicago Marriott Suites Deerfield,chicago-marriott-suites-deerfield,IL,Deerfield
Extended Stay America Suites Boston Burlington,extended-stay-america-suites-boston-burlington,MA,Burlington
Days Inn Richmond,days-inn-richmond,VA,Richmond
Element Miami Doral,element-miami-doral,FL,Miami
Red Roof Plus+ Secaucus Meadowlands Nyc,red-roof-plus-secaucus-meadowlands-nyc,NJ,Secaucus
Milpitas Inn,milpitas-inn,CA,Milpitas
Residence Inn Dallas Arlington South,residence-inn-dallas-arlington-south,TX,Arlington
Ohia Waikiki Studio Suites,ohia-waikiki-studio-suites,HI,Honolulu
Sleep Inn And Suites Edmond Near University,sleep-inn-and-suites-edmond-near-university,OK,Edmond
Days Inn Huntington,days-inn-huntington,WV,Huntington
Welcome Suites Ofallon,welcome-suites-ofallon,IL,O'Fallon
Hilton Garden Inn St. Pete Beach,hilton-garden-inn-st-pete-beach,FL,St. Pete Beach
Wingate Sioux City,wingate-sioux-city,IA,Sioux City
Super 8 Baker City,super-8-baker-city,OR,Baker City
La Quinta Inn Ste Ft Stewart,la-quinta-inn-ste-ft-stewart,GA,Hinesville
Gideon Putnam Hotel,gideon-putnam-hotel,NY,Saratoga Springs
Country Inn And Suites By Radisson Seattle bothell,country-inn-and-suites-by-radisson-seattle-bothell,WA,Bothell
Red Roof Inn St Louis Westport,red-roof-inn-st-louis-westport,MO,St. Louis
Hilton Garden Inn Allentown West,hilton-garden-inn-allentown-west,PA,Breinigsville
Days Inn Rochester Mayo Clin S,days-inn-rochester-mayo-clin-s,MN,Rochester
Towneplace Suites Sioux Falls South,towneplace-suites-sioux-falls-south,SD,Sioux Falls
Crystal Inn Hotel And Suites Great Falls,crystal-inn-hotel-and-suites-great-falls,MT,Great Falls
Americinn Sayre,americinn-sayre,OK,Sayre
Best Western Devils Tower Inn,best-western-devils-tower-inn,WY,Hulett
Candlewood Suites Davenport,candlewood-suites-davenport,IA,Davenport
La Quinta Inn Ste Frankfort,la-quinta-inn-ste-frankfort,IN,Frankfort
Extended Stay America Suites Chicago Romeoville Bollingbrook,extended-stay-america-suites-chicago-romeoville-bollingbrook,IL,Romeoville
Alida Hotel Savannah,alida-hotel-savannah,GA,Savannah
Springhill Suites Tampa Northi 75 Tampa Palms,springhill-suites-tampa-northi-75-tampa-palms,FL,Tampa Palms
Holiday Inn Exp Harrisburg Eas,holiday-inn-exp-harrisburg-eas,PA,Harrisburg
Comfort Inn Blacksburg University Area,comfort-inn-blacksburg-university-area,VA,Blacksburg
Avenue Of The Arts Costa Mesa,avenue-of-the-arts-costa-mesa,CA,Costa Mesa
Hotel Zoso,hotel-zoso,CA,Palm Springs
Even Hotel Downtown new,even-hotel-downtown-new,PA,Pittsburgh
Hotel Amarano Burbank,hotel-amarano-burbank,CA,Burbank
Residence Inn Boston Tewksburyandover,residence-inn-boston-tewksburyandover,MA,Tewksbury
Candlewood Suites St. Robert,candlewood-suites-st-robert,MO,St. Robert
Extended Stay America Suites Atlanta Buckhead,extended-stay-america-suites-atlanta-buckhead,GA,Atlanta
Super 8 Fernley,super-8-fernley,NV,Fernley
La Quinta Inn Ste Orange Co,la-quinta-inn-ste-orange-co,CA,Santa Ana
La Quinta Inn Ste Lubbock N,la-quinta-inn-ste-lubbock-n,TX,Lubbock
Super 8 Ocean Springs Biloxi,super-8-ocean-springs-biloxi,MS,Ocean Springs
Se Belleville Il st Louis Area,se-belleville-il-st-louis-area,IL,Belleville
Best Western Royal Inn,best-western-royal-inn,TN,Chattanooga
Econo Lodge Holland,econo-lodge-holland,OH,Holland
Homewood Suites Addison,homewood-suites-addison,TX,Addison
Comfort Inn St. Paul East,comfort-inn-st-paul-east,MN,Oakdale
Courtyard Dallas Medicalmarket Center,courtyard-dallas-medicalmarket-center,TX,Dallas
Country Inn And Suites By Radisson Topeka West Ks,country-inn-and-suites-by-radisson-topeka-west-ks,KS,Topeka
My Place Hotel spokane Valley,my-place-hotel-spokane-valley,WA,Spokane Valley
Extended Stay America Suites Raleigh Rtp 4919 Miami Blvd.,extended-stay-america-suites-raleigh-rtp-4919-miami-blvd-,NC,Durham
Holiday Inn Express Suites Huber Hgts,holiday-inn-express-suites-huber-hgts,OH,Huber Heights
Clarion Inn And Suites Atlanta Downtown,clarion-inn-and-suites-atlanta-downtown,GA,Atlanta
Homewood Suites By Hilton,homewood-suites-by-hilton,CA,Newark
Hyatt Place Indianapolis Airport,hyatt-place-indianapolis-airport,IN,Indianapolis
Super 8 Paris Il,super-8-paris-il,IL,Paris
Ss Tucson Airport,ss-tucson-airport,AZ,Tucson
Residence Inn San Diego Rancho Bernardoscripps Poway,residence-inn-san-diego-rancho-bernardoscripps-poway,CA,San Diego
Holiday Inn Torrance,holiday-inn-torrance,CA,Torrance
Hampton Inn Colchester,hampton-inn-colchester,VT,Colchester
Motel 6 Bangor,motel-6-bangor,ME,Bangor
Holiday Inn Express St Louis Central West End,holiday-inn-express-st-louis-central-west-end,MO,St. Louis
La Quinta Inn Ste Clarksville,la-quinta-inn-ste-clarksville,TN,Clarksville
Homewood Suites Seattle Convention Center Pike Street Wa,homewood-suites-seattle-convention-center-pike-street-wa,WA,Seattle
Extended Stay America Suites Houston Katy Freeway Energy Corridor,extended-stay-america-suites-houston-katy-freeway-energy-corridor,TX,Houston
Motel 6 Wheatland Wy,motel-6-wheatland-wy,WY,Wheatland
Residence Inn Chicago Bloomingdale,residence-inn-chicago-bloomingdale,IL,Bloomingdale
The Westin Dallas Stonebriar Golf Resort & Spa,the-westin-dallas-stonebriar-golf-resort-spa,TX,Frisco
Super 8 Evansville East,super-8-evansville-east,IN,Evansville
Guesthouse Inn And Suites Rochester,guesthouse-inn-and-suites-rochester,MN,Rochester
Homewood Suites Atlanta Galleria,homewood-suites-atlanta-galleria,GA,Atlanta
Red Roof Inn Harrisburg North,red-roof-inn-harrisburg-north,PA,Harrisburg
Motel 6 San Antonio,motel-6-san-antonio,TX,San Antonio
Atlanta Marriott Buckhead Hotel And Conference Center,atlanta-marriott-buckhead-hotel-and-conference-center,GA,Atlanta
Quality Inn National Fairgrounds Area,quality-inn-national-fairgrounds-area,GA,Perry
Ac Hotel Miami Beach,ac-hotel-miami-beach,FL,Miami Beach
La Quinta Inn Ste Scottsdale,la-quinta-inn-ste-scottsdale,AZ,Scottsdale
Hotel Don Fernando De Taos Tapestry Collection By Hilton,hotel-don-fernando-de-taos-tapestry-collection-by-hilton,NM,Taos
Homewood Suites Spring,homewood-suites-spring,CO,Colorado Springs
Hampton Inn And Suites Parkersburg Dt,hampton-inn-and-suites-parkersburg-dt,WV,Parkersburg
Extended Stay America Suites Phoenix Airport E. Oak St.,extended-stay-america-suites-phoenix-airport-e-oak-st-,AZ,Phoenix
Homewood Suites Medford,homewood-suites-medford,OR,Medford
Drury Inn And Suites Montgomery,drury-inn-and-suites-montgomery,AL,Montgomery
Embassy Suites Oklahoma City,embassy-suites-oklahoma-city,OK,Oklahoma City
Motel 6 Irvine Orange County Airport,motel-6-irvine-orange-county-airport,CA,Santa Ana
La Quinta Inn Ste Baltimore N,la-quinta-inn-ste-baltimore-n,MD,Baltimore
Residence Inn Houston Downtownconvention Center,residence-inn-houston-downtownconvention-center,TX,Houston
Fairfield Inn And Suites Raleigh Crabtree Valley,fairfield-inn-and-suites-raleigh-crabtree-valley,NC,Raleigh
